MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
248727000,2024-01-01T13:21:08,32.02417,-81.04617,0.1,297.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:17:37,32.02417,-81.04617,0.0,83.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:12:48,32.02417,-81.04617,0.0,177.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:16:28,32.02417,-81.04617,0.0,58.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:22:18,32.02417,-81.04617,0.1,97.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:24:48,32.02417,-81.04617,0.0,331.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:27:08,32.02417,-81.04617,0.1,190.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:25:57,32.02417,-81.04617,0.1,338.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:23:28,32.02417,-81.04617,0.1,159.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:31:58,32.02417,-81.04617,0.0,204.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:28:17,32.02417,-81.04617,0.0,35.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:35:27,32.02417,-81.04617,0.1,174.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:30:47,32.02417,-81.04617,0.1,29.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T11:45:17,32.02417,-81.04617,0.1,109.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:41:18,32.02417,-81.04617,0.1,216.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:34:18,32.02417,-81.04617,0.0,213.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:43:38,32.02417,-81.04617,0.1,97.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:36:38,32.02417,-81.04617,0.1,172.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:45:57,32.02417,-81.04617,0.1,8.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:38:58,32.02417,-81.04617,0.0,11.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:48:17,32.02417,-81.04617,0.1,193.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:40:08,32.02417,-81.04617,0.0,233.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:49:28,32.02417,-81.04617,0.1,43.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:51:47,32.02417,-81.04617,0.1,174.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:52:48,32.02417,-81.04617,0.1,141.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:53:58,32.02417,-81.04617,0.0,309.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:56:17,32.02417,-81.04617,0.1,58.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:57:28,32.02417,-81.04617,0.0,194.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:50:37,32.02417,-81.04617,0.1,13.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:58:37,32.02417,-81.04617,0.1,90.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T12:01:28,32.02417,-81.04617,0.2,7.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:00:07,32.02417,-81.04617,0.1,353.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T12:02:38,32.02417,-81.04617,0.0,186.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:02:26,32.02417,-81.04617,0.0,330.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:05:57,32.02417,-81.04617,0.0,148.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:01:17,32.02417,-81.04617,0.1,189.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:11:47,32.02417,-81.04617,0.1,340.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:14:07,32.02417,-81.04617,0.1,118.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T12:11:48,32.02417,-81.04617,0.1,90.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:07:07,32.02417,-81.04617,0.0,288.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T12:15:17,32.02417,-81.04617,0.1,295.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:19:48,32.02417,-81.04617,0.1,206.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:12:57,32.02417,-81.04617,0.0,289.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:23:17,32.02417,-81.04617,0.1,252.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:25:37,32.02417,-81.04617,0.1,306.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:26:48,32.02417,-81.04617,0.0,185.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:22:07,32.02417,-81.04617,0.1,286.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:15:18,32.02417,-81.04617,0.1,274.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:18:47,32.02417,-81.04617,0.0,293.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:17:38,32.02417,-81.04617,0.0,265.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:20:57,32.02417,-81.04617,0.1,30.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:27:57,32.02417,-81.04617,0.0,344.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:23:17,32.02417,-81.04617,0.1,289.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:30:27,32.02417,-81.04617,0.1,338.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:34:58,32.02417,-81.04617,0.1,318.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:36:07,32.02417,-81.04617,0.1,111.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:29:17,32.02417,-81.04617,0.1,50.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:39:27,32.02417,-81.04617,0.1,83.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:37:17,32.02417,-81.04617,0.1,159.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:41:38,32.02417,-81.04617,0.1,114.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:32:47,32.02417,-81.04617,0.0,10.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:33:57,32.02417,-81.04617,0.1,131.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:38:18,32.02417,-81.04617,0.1,121.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:43:57,32.02417,-81.04617,0.1,20.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:42:47,32.02417,-81.04617,0.1,309.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:45:17,32.02417,-81.04617,0.0,207.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:40:37,32.02417,-81.04617,0.1,101.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:46:18,32.02417,-81.04617,0.1,40.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:49:48,32.02417,-81.04617,0.1,94.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:48:37,32.02417,-81.04617,0.1,52.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:53:17,32.02417,-81.04617,0.1,12.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:52:07,32.02417,-81.04617,0.1,347.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:54:27,32.02417,-81.04617,0.1,289.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:50:57,32.02417,-81.04617,0.0,191.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:55:36,32.02417,-81.04617,0.0,133.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:57:48,32.02417,-81.04617,0.0,343.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:58:57,32.02417,-81.04617,0.1,333.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:00:07,32.02417,-81.04617,0.0,252.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:01:17,32.02417,-81.04617,0.1,75.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:03:37,32.02417,-81.04617,0.1,249.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:04:48,32.02417,-81.04617,0.1,352.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:01:18,32.02417,-81.04617,0.0,245.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:05:58,32.02417,-81.04617,0.2,223.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:08:08,32.02417,-81.04617,0.0,135.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:11:28,32.02417,-81.04617,0.1,317.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:26:47,32.02417,-81.04617,0.1,86.0,330.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:07:07,32.02417,-81.04617,0.0,239.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:17:17,32.02417,-81.04617,0.0,337.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:09:17,32.02417,-81.04617,0.1,158.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:16:08,32.02417,-81.04617,0.1,54.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:18:37,32.02417,-81.04617,0.1,267.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:12:38,32.02417,-81.04617,0.1,254.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:23:08,32.02417,-81.04617,0.1,48.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:13:48,32.02417,-81.04617,0.0,57.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:22:07,32.02417,-81.04617,0.1,324.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:30:07,32.02417,-81.04617,0.1,319.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:29:27,32.02417,-81.04617,0.1,60.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:32:27,32.02417,-81.04617,0.0,266.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:34:48,32.02417,-81.04617,0.0,268.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:27:48,32.02417,-81.04617,0.1,332.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:39:37,32.02417,-81.04617,0.1,29.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:28:58,32.02417,-81.04617,0.1,345.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:40:47,32.02417,-81.04617,0.1,243.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:38:16,32.02417,-81.04617,0.2,296.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:37:47,32.02417,-81.04617,0.1,2.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:43:08,32.02417,-81.04617,0.1,217.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:35:58,32.02417,-81.04617,0.1,68.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:37:08,32.02417,-81.04617,0.1,9.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:45:28,32.02417,-81.04617,0.0,135.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:42:26,32.02417,-81.04617,0.0,22.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:48:56,32.02417,-81.04617,0.1,309.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:50:08,32.02417,-81.04617,0.1,26.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:44:47,32.02417,-81.04617,0.1,160.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:52:27,32.02417,-81.04617,0.1,29.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:44:18,32.02417,-81.04617,0.1,194.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:51:18,32.02417,-81.04617,0.0,97.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:47:08,32.02417,-81.04617,0.1,293.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:47:48,32.02417,-81.04617,0.1,349.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:55:58,32.02417,-81.04617,0.0,204.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:57:08,32.02417,-81.04617,0.1,12.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:59:26,32.02417,-81.04617,0.1,316.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T15:53:38,32.02417,-81.04617,0.1,352.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:01:18,32.02417,-81.04617,0.0,88.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:02:27,32.02417,-81.04617,0.1,25.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:04:46,32.02417,-81.04617,0.2,285.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T13:55:08,32.02417,-81.04617,0.1,273.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:11:47,32.02417,-81.04617,0.0,42.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:15:17,32.02417,-81.04617,0.1,184.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:14:08,32.02417,-81.04617,0.0,49.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:04:48,32.02417,-81.04617,0.0,46.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:16:27,32.02417,-81.04617,0.1,254.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:18:48,32.02417,-81.04617,0.0,302.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:09:28,32.02417,-81.04617,0.1,148.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:19:58,32.02417,-81.04617,0.0,113.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:10:37,32.02417,-81.04617,0.1,116.0,327.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:10:37,32.02417,-81.04617,0.1,213.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:23:28,32.02417,-81.04617,0.1,36.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:12:57,32.02417,-81.04617,0.2,180.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:28:08,32.02417,-81.04617,0.1,338.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:31:38,32.02417,-81.04617,0.1,223.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:35:18,32.02417,-81.04617,0.0,51.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:32:47,32.02417,-81.04617,0.1,224.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:24:27,32.02417,-81.04617,0.1,323.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:37:37,32.02417,-81.04617,0.0,143.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:38:48,32.02417,-81.04617,0.0,243.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:24:37,32.02417,-81.04617,0.1,197.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:36:27,32.02417,-81.04617,0.0,270.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:40:18,32.02417,-81.04617,0.1,358.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:41:28,32.02417,-81.04617,0.1,286.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:42:37,32.02417,-81.04617,0.2,201.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T14:31:37,32.02417,-81.04617,0.1,211.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:43:48,32.02417,-81.04617,0.1,291.0,328.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:49:57,32.02417,-81.04617,0.0,19.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:51:08,32.02417,-81.04617,0.0,11.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:46:28,32.02417,-81.04617,0.0,88.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:52:18,32.02417,-81.04617,0.0,197.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T16:53:27,32.02417,-81.04617,0.1,72.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
248727000,2024-01-01T02:37:07,32.02417,-81.04617,0.1,179.0,329.0,AMORAZUR II,IMO8981664,9HB2042,37.0,0.0,45.0,9.0,2.7,37.0,A
